Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Viruses and Malware,Handbook of Information and Communication Security,,,,10.1007/978-3-642-04117-4_34,Eric Filiol,2010,https://link.springer.com/chapter/10.1007/978-3-642-04117-4_34,Chapter
Optimizing and Publishing Flash Movies,Foundation Flash CS5 for Designers,,,,10.1007/978-1-4302-2995-7_15,Tom GreenTiago Dias,2010,https://link.springer.com/chapter/10.1007/978-1-4302-2995-7_15,Chapter
Semi-automatic binary protection tampering,Journal in Computer Virology,,,,10.1007/s11416-009-0118-4,Yoann GuillotAlexandre Gazet,2009,https://link.springer.com/article/10.1007/s11416-009-0118-4,Article
Advanced build techniques,Advanced BlackBerry Development,,,,10.1007/978-1-4302-2657-4_11,Chris King,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2657-4_11,Chapter
"Verified LISP Implementations on ARM,&#xa0;x86&#xa0;and&#xa0;PowerPC",Theorem Proving in Higher Order Logics,,,,10.1007/978-3-642-03359-9_25,Magnus O. MyreenMichael J. C. Gordon,2009,https://link.springer.com/chapter/10.1007/978-3-642-03359-9_25,Conference paper
DBtk: A Toolkit for Directed Bigraphs,Algebra and Coalgebra in Computer Science,,,,10.1007/978-3-642-03741-2_28,Giorgio BacciDavide GrohmannMarino Miculan,2009,https://link.springer.com/chapter/10.1007/978-3-642-03741-2_28,Conference paper
State Joining and Splitting for the Symbolic Execution of Binaries,Runtime Verification,,,,10.1007/978-3-642-04694-0_6,Trevor HansenPeter SchachteHarald Søndergaard,2009,https://link.springer.com/chapter/10.1007/978-3-642-04694-0_6,Conference paper
Getting Started with Groovy,Groovy and Grails Recipes,,,,10.1007/978-1-4302-1601-8_1,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1601-8_1,Chapter
A New Approach to Malware Detection,Advances in Information Security and Assurance,,,,10.1007/978-3-642-02617-1_24,Hongying TangBo ZhuKui Ren,2009,https://link.springer.com/chapter/10.1007/978-3-642-02617-1_24,Conference paper
Runtime Adaptive Extensible Embedded Processors — A Survey,"Embedded Computer Systems: Architectures, Modeling, and Simulation",,,,10.1007/978-3-642-03138-0_23,Huynh Phung HuynhTulika Mitra,2009,https://link.springer.com/chapter/10.1007/978-3-642-03138-0_23,Conference paper
Guy Steele,Coders at Work,,,,10.1007/978-1-4302-1949-1_9,Peter Seibel,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1949-1_9,Chapter
FPGA-Rootkits,Intelligent Technical Systems,,,,10.1007/978-1-4020-9823-9_19,Markus KuceraMichael Vetter,2009,https://link.springer.com/chapter/10.1007/978-1-4020-9823-9_19,Chapter
The Mereology of Digital Copyright,International Handbook of Internet Research,,,,10.1007/978-1-4020-9789-8_7,Dan L. Burk,2009,https://link.springer.com/chapter/10.1007/978-1-4020-9789-8_7,Chapter
Security,Accelerated Silverlight 3,,,,10.1007/978-1-4302-2430-3_11,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2430-3_11,Chapter
Jakstab: A Static Analysis Platform for Binaries,Computer Aided Verification,,,,10.1007/978-3-540-70545-1_40,Johannes KinderHelmut Veith,2008,https://link.springer.com/chapter/10.1007/978-3-540-70545-1_40,Conference paper
Reconfigurable Acceleration with Binary Compatibility for General Purpose Processors,VLSI-SoC: Advanced Topics on Systems on a Chip,,,,10.1007/978-0-387-89558-1_15,Antonio Carlos Schneider BeckLuigi Carro,2009,https://link.springer.com/chapter/10.1007/978-0-387-89558-1_15,Chapter
Scalability and Parallel Execution of Warp Processing: Dynamic Hardware/Software Partitioning,International Journal of Parallel Programming,,,,10.1007/s10766-008-0079-0,Roman Lysecky,2008,https://link.springer.com/article/10.1007/s10766-008-0079-0,Article
Context-Aware Adaptive Services: The PLASTIC Approach,Fundamental Approaches to Software Engineering,,,,10.1007/978-3-642-00593-0_9,Marco AutiliPaolo Di BenedettoPaola Inverardi,2009,https://link.springer.com/chapter/10.1007/978-3-642-00593-0_9,Conference paper
Fast Offline Partial Evaluation of Large Logic Programs,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-642-00515-2_9,Michael LeuschelGermán Vidal,2009,https://link.springer.com/chapter/10.1007/978-3-642-00515-2_9,Conference paper
Security,Pro Flex on Spring,,,,10.1007/978-1-4302-1836-4_9,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1836-4_9,Chapter
Type-Based Homeomorphic Embedding and Its Applications to Online Partial Evaluation,Logic-Based Program Synthesis and Transformation,,,,10.1007/978-3-540-78769-3_3,Elvira AlbertJohn GallagherMiguel Gómez-ZamalloaGermán Puebla,2008,https://link.springer.com/chapter/10.1007/978-3-540-78769-3_3,Conference paper
Packaging and Deploying Silverlight Applications,Accelerated Silverlight 3,,,,10.1007/978-1-4302-2430-3_13,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2430-3_13,Chapter
Practical Tactics for Separation Logic,Theorem Proving in Higher Order Logics,,,,10.1007/978-3-642-03359-9_24,Andrew McCreight,2009,https://link.springer.com/chapter/10.1007/978-3-642-03359-9_24,Conference paper
Detection and Prevention of Insider Threats in Database Driven Web Services,Trust Management III,,,,10.1007/978-3-642-02056-8_8,Tzvi ChumashDanfeng Yao,2009,https://link.springer.com/chapter/10.1007/978-3-642-02056-8_8,Conference paper
Introducing Silverlight,Pro Silverlight 2 in C# 2008,,,,10.1007/978-1-4302-0564-7_1,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-0564-7_1,Chapter
Towards Demonstrably Correct Compilation of Java Byte Code,Formal Methods for Components and Objects,,,,10.1007/978-3-642-04167-9_7,Michael Leuschel,2009,https://link.springer.com/chapter/10.1007/978-3-642-04167-9_7,Conference paper
Introducing Silverlight,Pro Silverlight 2 in VB 2008,,,,10.1007/978-1-4302-1603-2_1,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1603-2_1,Chapter
"Intellectual Property, Digital Technology and the Developing World",Internet Policy and Economics,,,,10.1007/b104899_6,Lorenzo Maria Pupillo,2009,https://link.springer.com/chapter/10.1007/b104899_6,Chapter
Translation Semantics and Static Analysis,Formal Languages and Compilation,,,,10.1007/978-1-84882-050-0_6,Stefano Crespi Reghizzi,2009,https://link.springer.com/chapter/10.1007/978-1-84882-050-0_6,Chapter
Introducing Silverlight,Pro Silverlight 3 in C#,,,,10.1007/978-1-4302-2382-5_1,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2382-5_1,Chapter
Managing Application Growth on the dm Server,Pro SpringSource dm Server™,,,,10.1007/978-1-4302-1641-4_8,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1641-4_8,Chapter
Introducing Silverlight,Pro Silverlight 3 in VB,,,,10.1007/978-1-4302-2428-0_1,Matthew MacDonald,2009,https://link.springer.com/chapter/10.1007/978-1-4302-2428-0_1,Chapter
Linux Kernel Compaction through Cold Code Swapping,Transactions on High-Performance Embedded Architectures and Compilers II,,,,10.1007/978-3-642-00904-4_10,Dominique ChanetJavier CabezasEnric MoranchoNacho NavarroKoen De Bosschere,2009,https://link.springer.com/chapter/10.1007/978-3-642-00904-4_10,Chapter
Setting up: Developing a Simple Silverlight Application,Pro Silverlight for the Enterprise,,,,10.1007/978-1-4302-1868-5_2,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1868-5_2,Chapter
A Brief Overview of HOL4,Theorem Proving in Higher Order Logics,,,,10.1007/978-3-540-71067-7_6,Konrad SlindMichael Norrish,2008,https://link.springer.com/chapter/10.1007/978-3-540-71067-7_6,Conference paper
Views,Pro ASP.NET MVC Framework,,,,10.1007/978-1-4302-1008-5_10,,2009,https://link.springer.com/chapter/10.1007/978-1-4302-1008-5_10,Chapter
An Abstract Interpretation-Based Framework for Control Flow Reconstruction from Binaries,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-540-93900-9_19,Johannes KinderFlorian ZulegerHelmut Veith,2008,https://link.springer.com/chapter/10.1007/978-3-540-93900-9_19,Conference paper
A New Algorithm for Identifying Loops in Decompilation,Static Analysis,,,,10.1007/978-3-540-74061-2_11,Tao WeiJian MaoWei ZouYu Chen,2007,https://link.springer.com/chapter/10.1007/978-3-540-74061-2_11,Conference paper
Coinductive Type Systems for Object-Oriented Languages,ECOOP 2009 – Object-Oriented Programming,,,,10.1007/978-3-642-03013-0_2,Davide AnconaGiovanni Lagorio,2009,https://link.springer.com/chapter/10.1007/978-3-642-03013-0_2,Conference paper
Code obfuscation techniques for metamorphic viruses,Journal in Computer Virology,,,,10.1007/s11416-008-0084-2,Jean-Marie BorelloLudovic Mé,2008,https://link.springer.com/article/10.1007/s11416-008-0084-2,Article
Design and Implementation of the Decompiler for Virtual Machine Code of the C++ Compiler in the Ubiquitous Game Platform,Advances in Hybrid Information Technology,,,,10.1007/978-3-540-77368-9_50,YangSun LeeYoungKeun KimHyeokJu Kwon,2007,https://link.springer.com/chapter/10.1007/978-3-540-77368-9_50,Conference paper
Obfuscating Java: The Most Pain for the Least Gain,Compiler Construction,,,,10.1007/978-3-540-71229-9_7,Michael BatchelderLaurie Hendren,2007,https://link.springer.com/chapter/10.1007/978-3-540-71229-9_7,Conference paper
CheckSpec: A Tool for Consistency and Coverage Analysis of Assertion Specifications,Automated Technology for Verification and Analysis,,,,10.1007/978-3-540-88387-6_19,Ansuman BanerjeeKausik DattaPallab Dasgupta,2008,https://link.springer.com/chapter/10.1007/978-3-540-88387-6_19,Conference paper
Huemul – A Smalltalk Implementation,Self-Sustaining Systems,,,,10.1007/978-3-540-89275-5_4,Guillermo Adrián Molina,2008,https://link.springer.com/chapter/10.1007/978-3-540-89275-5_4,Conference paper
Taming Processes and Services,Pro Windows PowerShell,,,,10.1007/978-1-4302-0546-3_14,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0546-3_14,Chapter
Termination Analysis of Java Bytecode,Formal Methods for Open Object-Based Distributed Systems,,,,10.1007/978-3-540-68863-1_2,Elvira AlbertPuri ArenasMichael CodishSamir GenaimGermán PueblaDamiano Zanardini,2008,https://link.springer.com/chapter/10.1007/978-3-540-68863-1_2,Conference paper
Slicing communicating automata specifications: polynomial algorithms for model reduction,Formal Aspects of Computing,,,,10.1007/s00165-008-0086-3,Sébastien LabbéJean-Pierre Gallois,2008,https://link.springer.com/article/10.1007/s00165-008-0086-3,Article
Application Development,Visual Basic 2008 Recipes,,,,10.1007/978-1-4302-0604-0_1,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0604-0_1,Chapter
Formal affordance-based models of computer virus reproduction,Journal in Computer Virology,,,,10.1007/s11416-007-0079-4,Matt WebsterGrant Malcolm,2008,https://link.springer.com/article/10.1007/s11416-007-0079-4,Article
"Weaknesses in BankID, a PKI-Substitute Deployed by Norwegian Banks",Public Key Infrastructure,,,,10.1007/978-3-540-69485-4_14,Kristian Gjøsteen,2008,https://link.springer.com/chapter/10.1007/978-3-540-69485-4_14,Conference paper
COSTA: Design and Implementation of a Cost and Termination Analyzer for Java Bytecode,Formal Methods for Components and Objects,,,,10.1007/978-3-540-92188-2_5,Elvira AlbertPuri ArenasSamir GenaimGerman PueblaDamiano Zanardini,2008,https://link.springer.com/chapter/10.1007/978-3-540-92188-2_5,Conference paper
Non-invasive evaluation of carotid artery wall thickness using improved dynamic programming technique,"Signal, Image and Video Processing",,,,10.1007/s11760-007-0048-x,N. SanthiyakumariM. Madheswaran,2008,https://link.springer.com/article/10.1007/s11760-007-0048-x,Article
Security,Accelerated Silverlight 2,,,,10.1007/978-1-4302-1075-7_11,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1075-7_11,Chapter
Recommendations for stakeholders,Safeguards in a World of Ambient Intelligence,,,,10.1007/978-1-4020-6662-7_6,Pasi AhonenPetteri AlahuhtaBarbara DaskalaSabine DelaitrePaul De HertRalf LindnerIoannis MaghirosAnna MoscibrodaWim SchreursMichiel Verlinden,2008,https://link.springer.com/chapter/10.1007/978-1-4020-6662-7_6,Chapter
WYSINWYX: What You See Is Not What You eXecute,"Verified Software: Theories, Tools, Experiments",,,,10.1007/978-3-540-69149-5_22,G. BalakrishnanT. RepsD. MelskiT. Teitelbaum,2008,https://link.springer.com/chapter/10.1007/978-3-540-69149-5_22,Chapter
Design Choices in a Compiler Course or How to Make Undergraduates Love Formal Notation,Compiler Construction,,,,10.1007/978-3-540-78791-4_1,Michael I. Schwartzbach,2008,https://link.springer.com/chapter/10.1007/978-3-540-78791-4_1,Conference paper
Simple Types in Type Theory: Deep and Shallow Encodings,Theorem Proving in Higher Order Logics,,,,10.1007/978-3-540-74591-4_27,François GarillotBenjamin Werner,2007,https://link.springer.com/chapter/10.1007/978-3-540-74591-4_27,Conference paper
Towards Tamper Resistant Code Encryption: Practice and Experience,Information Security Practice and Experience,,,,10.1007/978-3-540-79104-1_7,Jan CappaertBart PreneelBertrand AnckaertMatias MadouKoen De Bosschere,2008,https://link.springer.com/chapter/10.1007/978-3-540-79104-1_7,Conference paper
Building Visual Basic 2008 Applications,Pro VB 2008 and the .NET 3.5 Platform,,,,10.1007/978-1-4302-0200-4_2,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0200-4_2,Chapter
Getting Started with the NetBeans IDE,Beginning Java™ ME Platform,,,,10.1007/978-1-4302-1062-7_3,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1062-7_3,Chapter
Improved Memory-Access Analysis for x86 Executables,Compiler Construction,,,,10.1007/978-3-540-78791-4_2,Thomas RepsGogul Balakrishnan,2008,https://link.springer.com/chapter/10.1007/978-3-540-78791-4_2,Conference paper
Securing Java ME Applications,Beginning Java™ ME Platform,,,,10.1007/978-1-4302-1062-7_15,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1062-7_15,Chapter
Introducing Silverlight,Silverlight 2 Visual Essentials,,,,10.1007/978-1-4302-1583-7_1,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-1583-7_1,Chapter
Enhancing web browser security against malware extensions,Journal in Computer Virology,,,,10.1007/s11416-007-0078-5,Mike Ter LouwJin Soon LimV. N. Venkatakrishnan,2008,https://link.springer.com/article/10.1007/s11416-007-0078-5,Article
Practical Object-Oriented Back-in-Time Debugging,ECOOP 2008 – Object-Oriented Programming,,,,10.1007/978-3-540-70592-5_25,Adrian LienhardTudor GîrbaOscar Nierstrasz,2008,https://link.springer.com/chapter/10.1007/978-3-540-70592-5_25,Conference paper
BitBlaze: A New Approach to Computer Security via Binary Analysis,Information Systems Security,,,,10.1007/978-3-540-89862-7_1,Dawn SongDavid BrumleyHeng YinJuan CaballeroIvan JagerMin Gyung KangZhenkai LiangJames NewsomePongsin PoosankamPrateek Saxena,2008,https://link.springer.com/chapter/10.1007/978-3-540-89862-7_1,Conference paper
Rule Extraction from Support Vector Machines: An Introduction,Rule Extraction from Support Vector Machines,,,,10.1007/978-3-540-75390-2_1,Joachim Diederich,2008,https://link.springer.com/chapter/10.1007/978-3-540-75390-2_1,Chapter
Legal Matters,From Program to Product,,,,10.1007/978-1-4302-0614-9_5,,2008,https://link.springer.com/chapter/10.1007/978-1-4302-0614-9_5,Chapter
Selecting a Reverse Engineering System,Reverse Engineering,,,,10.1007/978-1-84628-856-2_4,John Keast,2008,https://link.springer.com/chapter/10.1007/978-1-84628-856-2_4,Chapter
Safeguards,Safeguards in a World of Ambient Intelligence,,,,10.1007/978-1-4020-6662-7_5,Pasi AhonenPetteri AlahuhtaBarbara DaskalaSabine DelaitrePaul De HertRalf LindnerIoannis MaghirosAnna MoscibrodaWim SchreursMichiel Verlinden,2008,https://link.springer.com/chapter/10.1007/978-1-4020-6662-7_5,Chapter
Reverse Engineering Java Card Applets Using Power Analysis,"Information Security Theory and Practices. Smart Cards, Mobile and Ubiquitous Computing Systems",,,,10.1007/978-3-540-72354-7_12,Dennis VermoenMarc WittemanGeorgi N. Gaydadjiev,2007,https://link.springer.com/chapter/10.1007/978-3-540-72354-7_12,Conference paper
A Study of Software Protection Techniques,Innovations and Advanced Techniques in Computer and Information Sciences and Engineering,,,,10.1007/978-1-4020-6268-1_45,Jan M. MemonAsma KhanAmber BaigAsadullah Shah,2007,https://link.springer.com/chapter/10.1007/978-1-4020-6268-1_45,Conference paper
Slicing concurrent Java programs using Indus and Kaveri,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-007-0043-0,Venkatesh Prasad RanganathJohn Hatcliff,2007,https://link.springer.com/article/10.1007/s10009-007-0043-0,Article
DIVINE: DIscovering Variables IN Executables,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-540-69738-1_1,Gogul BalakrishnanThomas Reps,2007,https://link.springer.com/chapter/10.1007/978-3-540-69738-1_1,Conference paper
